Path,Dissimilarity,Contrast,Homogeneity,Energy,Correlation,ASM,Label
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_opening_sq_3_20_189.jpg,0.39698094531056677,0.557990596387033,0.8173647847123545,0.39243201843760994,0.783253862155076,0.15400288909501664,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_27_268.jpg,0.6987527839643652,1.4445978718139072,0.7225495856537387,0.5026653863052193,0.6106780828189381,0.2526724905893753,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_opening_sq_5_32_226.jpg,0.14948775055679284,0.15734719128928484,0.9260420687948528,0.543915768979689,0.8960218805306617,0.29584436374476636,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_erosion_sq_5_12_159.jpg,0.048398911160603804,0.05079435783221974,0.9760400890868596,0.8599353723043357,0.8883082160797222,0.7394888445401965,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_dilation_sq_3_27_105.jpg,0.7797921306607276,1.4648601831229893,0.6761668299828919,0.241407611501221,0.8032584957214052,0.05827763489072445,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_21_265.jpg,0.8145558030190547,1.8023904974016334,0.686754570168431,0.4746807313821024,0.5389833297731759,0.2253217967454477,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_dilation_sq_3_1_92.jpg,0.8059440732491958,1.6681069042316259,0.6785289261648753,0.22582806476481496,0.7989630740699152,0.05099831483542146,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_erosion_sq_5_22_163.jpg,0.04003959415986143,0.04257362039099232,0.9802322081022462,0.8905215551598402,0.8802835377990118,0.7930286402043004,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_white_tophat_sq_3_4_252.jpg,0.7500767136847315,1.608349418460777,0.7071256372699579,0.4871137760382556,0.5484395883980601,0.23727983080624784,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_17_25.jpg,0.6259094283593171,0.9956297946052959,0.7227780697889437,0.3547282021057834,0.5894094210709712,0.12583209736920148,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_3_37.jpg,0.6497104677060133,1.047305122494432,0.7134325092953154,0.34133021731365987,0.5950509980286219,0.11650631725139027,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_erosion_sq_3_21_144.jpg,0.22946300420687948,0.2828161346201435,0.8905707829588349,0.6251085404666259,0.7829468248005831,0.39076068736431524,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_erosion_sq_3_1_137.jpg,0.23540212818609257,0.2812422667656521,0.8868602144758309,0.5956194108437949,0.7886840537319013,0.35476248257390935,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_opening_sq_5_24_218.jpg,0.17325909428359318,0.1864340509774808,0.914682170646798,0.5014637171774151,0.8901301833310833,0.25146585964539053,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_erosion_sq_3_12_139.jpg,0.2113536253402623,0.2572432566196486,0.8988869965209544,0.6348110821507756,0.7988331095805336,0.40298511002143883,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_opening_sq_5_27_221.jpg,0.14727542687453601,0.15634248948280127,0.9272689928235585,0.5581067499530118,0.8913909071018619,0.3114831443431136,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_erosion_sq_5_3_171.jpg,0.053006681514476614,0.05631279386290522,0.9738258730366683,0.8595339865853754,0.8695819309782894,0.7387986740953483,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_erosion_sq_5_28_169.jpg,0.056060381093788664,0.06074239049740162,0.9724366129525307,0.8508451323929564,0.8794392762685247,0.7239374393167877,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_dilation_sq_5_12_118.jpg,0.13934669636228658,0.1792279138827023,0.9342042696941163,0.5675141768586073,0.9347768506012201,0.32207234093550263,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_30_38.jpg,0.6637911408067311,1.0929324424647366,0.7093286729331796,0.3469311912908103,0.5679122294036174,0.12036125149046081,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_dilation_sq_3_19_98.jpg,0.7987824795842613,1.6729522395446672,0.6831248049428057,0.22943996476050257,0.8170666924531325,0.05264269742930067,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_4_274.jpg,0.670284583024004,1.3943033902499384,0.7346606759133943,0.5013810191763296,0.6223946728339506,0.251382926390295,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_black_tophat_sq_3_2_7.jpg,0.4575253650086612,0.737822321207622,0.7985888257322818,0.5526001728541341,0.6575753888367011,0.30536695103841893,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_white_tophat_sq_3_25_244.jpg,0.7927592180153428,1.8324622618163824,0.7018919948599497,0.47722247056241784,0.4588293693918414,0.2277412864096978,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_white_tophat_sq_3_8_254.jpg,0.7434001484780995,1.6002276664192032,0.7100467613346952,0.4887627072057,0.5419309870563617,0.2388889839550448,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_closing_sq_5_8_89.jpg,0.36730512249443215,0.4849195743627815,0.8280232638084072,0.3090030352228542,0.9014996775585726,0.09548287577693648,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_21_29.jpg,0.6622321207621876,1.0332195001237316,0.7048062918737096,0.3460245457121645,0.5486970475366245,0.11973298623530981,Cap
