Path,Dissimilarity,Contrast,Homogeneity,Energy,Correlation,ASM,Label
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_opening_sq_3_20_189.jpg,0.34781489730264786,0.4339123979213066,0.8346666666666667,0.40174357997320526,0.8315204479351868,0.16139790404968718,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_27_268.jpg,0.763776292996783,1.7695867359564466,0.7123343419445607,0.4924433319945487,0.5231798492391871,0.2425004352258933,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_opening_sq_5_32_226.jpg,0.1465627319970304,0.1527196238554813,0.92733432318733,0.5452520224172961,0.8990897089011483,0.2972997679501516,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_erosion_sq_5_12_159.jpg,0.051561494679534775,0.05626330116307845,0.9746887345881189,0.8585211011845594,0.8762107383801866,0.7370584811791485,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_dilation_sq_3_27_105.jpg,0.848685968819599,1.730081662954714,0.6593939901868633,0.23506345102270834,0.7675175611622537,0.055254826006705206,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_21_265.jpg,0.6847562484533531,1.3938084632516703,0.7261929040106427,0.4926738501542625,0.6435211335014696,0.24272752262582473,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_dilation_sq_3_1_92.jpg,0.9041870824053453,1.9761989606533037,0.6481144412247255,0.21570780874204076,0.7617983510399626,0.04652985875229284,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_erosion_sq_5_22_163.jpg,0.043286315268497896,0.04673100717644148,0.9787006128360771,0.8884597575032721,0.868878202789575,0.7893607407027731,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_white_tophat_sq_3_4_252.jpg,0.784068299925761,1.7629745112595891,0.7004337037962087,0.48139467152100035,0.5047350319784277,0.2317408297688118,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_17_25.jpg,0.6325909428359316,1.044221727295224,0.7231247737473337,0.3580361607507322,0.5697989620117372,0.12818989240512413,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_3_37.jpg,0.589547141796585,0.9450136104924525,0.7394384871927122,0.35526023741087054,0.6346782177265087,0.1262098362852281,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_erosion_sq_3_21_144.jpg,0.2579460529571888,0.3363622865627319,0.8787487074897006,0.6156722820657191,0.7415801703375184,0.37905235890401046,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_erosion_sq_3_1_137.jpg,0.23233853006681515,0.27488245483791135,0.8880660738740132,0.5957565222978605,0.7935119273982526,0.3549258338604411,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_opening_sq_5_24_218.jpg,0.15951002227171493,0.17008166295471422,0.9212986593301018,0.5075077298978793,0.8997815253193314,0.25756409590609886,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_erosion_sq_3_12_139.jpg,0.22249443207126948,0.27789656025736204,0.8942587594800356,0.6315167306235635,0.7828165779610905,0.3988133810574745,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_opening_sq_5_27_221.jpg,0.1482454837911408,0.1586092551348676,0.9269094429159934,0.5591358862970904,0.8897723806951422,0.3126329393452328,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_erosion_sq_5_3_171.jpg,0.05575847562484534,0.059539717891610985,0.972498886414254,0.8586613995064319,0.8621527933452406,0.7372993990023443,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_erosion_sq_5_28_169.jpg,0.05088344469190794,0.05460529571888147,0.9749304627567434,0.8521007232454494,0.8915931896393402,0.726075642555418,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_dilation_sq_5_12_118.jpg,0.14425142291512003,0.1755902004454343,0.9310053714135988,0.5704688671023402,0.9360763320874927,0.3254347283330275,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_black_tophat_sq_5_30_38.jpg,0.6270081662954715,1.0257609502598366,0.7246504105936047,0.35368294631969843,0.5945723640194537,0.12509162651738268,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_dilation_sq_3_19_98.jpg,0.7593565949022518,1.5748478099480328,0.6972638672997641,0.2343393417568294,0.827842283975911,0.05491492709502409,Cap
BatikYogya/Training/Cap/Yogya-Cap-Nogosari--Sogan_white_tophat_sq_5_4_274.jpg,0.7069289779757486,1.6693541202672606,0.7368873037061692,0.49400660774694904,0.548122899231753,0.24404252849764796,Cap
